project_id,project_name,project_number,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_till_now_ha,sanction_count,sanction_number,sanction_date,sanction_date_iso,sanction_amount,sanction_amount_total,first_sanction_date,last_sanction_date,num_3a,num_3A,num_3D,total_notifications,first_3a_date,last_3a_date,first_3A_date,last_3A_date,first_3D_date,last_3D_date,first_notification_date,last_notification_date,land_available_pct,land_acquisition_progress_pct,land_remaining_to_acquire_ha,days_3a_to_3A,days_3A_to_3D,days_3a_to_3D,notification_active_span_days,latest_stage,stage_3D_reached,source_url
61474,Widening of Mohana-Koraput of NH-326 (Pkg-IV - Laxmipur to Koraput),MO/2025/61474,50,0,50,0,0,,,,,0,,,0,0,0,0,,,,,,,,,0.0,0.0,50,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61474
61546,Widening and strengthening of existing 2Lane to 2lane with paved shoulder from Km. 68/600 to 162/700 (Mohana-Raipanka-Tandikona) and Km 178/400 to 183/732 (Kailashkota ghat Section) of NH-326 in the State of Odisha,MO/2025/61546,100,0,100,0.0441117,1,NH-326/ODS/2025-26/720 NH-326/ODS/2025-26/720,13/02/2026,2026-02-13,9115900000,9115900000,2026-02-13,2026-02-13,4,6,2,12,2025-09-30,2026-03-11,2026-04-01,2026-04-01,2026-06-18,2026-06-18,2025-09-30,2026-06-18,0.0,0.0441,99.955888,183,78,261,261,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61546
61547,Widening and strengthening of existing 2Lane to 2lane with paved shoulder from Km. 205/373 to 311/700 (Rayagada-Laxmipur- Koraput) of NH-326 in the State of Odisha Widening and strengthening of existing 2Lane to 2lane with paved shoulder from Km. 205/373 to 311/700 (Rayagada-Laxmipur- Koraput) of NH-326 in the State of Odisha,MO/2025/61547,100,0,100,0.1483942,1,NH-326/ODS/2025-26/721 NH-326/ODS/2025-26/721,13/02/2026,2026-02-13,6146200000,6146200000,2026-02-13,2026-02-13,2,8,0,10,2025-09-30,2025-09-30,2026-03-16,2026-05-12,,,2025-09-30,2026-05-12,0.0,0.1484,99.851606,167,,,224,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61547
61610,Construction of Koraput Bypass on NH-26,MO/2025/61610,20,0,20,0,0,,,,,0,,,2,0,0,2,2025-12-08,2025-12-08,,,,,2025-12-08,2025-12-08,0.0,0.0,20,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61610
60834,Construction of Bypass Road to Dharmagarh town on NH-130C from km 201/600 to 208/300,MO/2023/60834,33,0,33,0,1,NH-130C-OD-2022-23-672 NH-130C-OD-2022-23-672,13/03/2023,2023-03-13,750000000,750000000,2023-03-13,2023-03-13,4,4,4,12,2023-01-06,2023-04-24,2023-05-17,2025-11-04,2023-11-13,2026-07-10,2023-01-06,2026-07-10,0.0,0.0,33,131,180,311,1281,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60834
60867,Construction of bypass road to Phulbani town from km 29/800 to 39/000 of NH-157 in the State of Odisha,MO/2023/60867,100,0,100,3.252,1,NH-157-OD-2022-23-674 NH-157-OD-2022-23-674,14/03/2023,2023-03-14,1072423789,1072423789,2023-03-14,2023-03-14,2,4,4,10,2023-02-13,2023-02-13,2023-03-10,2026-04-22,2023-06-13,2026-09-24,2023-02-13,2026-09-24,0.0,3.252,96.748,25,95,120,1319,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60867
60917,Junctioin improvement of Madhapur at km 152/200 of NH-57 in the State of Odisha.,MO/2023/60917,3,0,3,0.1136786,1,NH-57-OD-2022-23-666 ‌‌-57--2022-23-666,16/02/2023,2023-02-16,51856000,51856000,2023-02-16,2023-02-16,2,2,2,6,2023-04-24,2023-04-24,2023-06-13,2023-06-13,2023-08-24,2023-08-24,2023-04-24,2023-08-24,0.0,3.7893,2.886321,50,72,122,122,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60917
60939,Construction of service road on both side of NH-20 including land acquisition from km 186/150 to 189/690 (Budhaghat to Manasapola Chhak) in Jajpur town in the State of Odiaha. Construction of service road on both side of NH-20 including land acquisition from km 186/150 to 189/690 (Budhaghat to Manasapola Chhak) in Jajpur town in the State of Odiaha.,MO/2023/60939,26,0,26,0.0113,1,250 250,05/05/2023,2023-05-05,50000000,50000000,2023-05-05,2023-05-05,2,2,2,6,2023-06-01,2023-06-01,2023-09-12,2023-09-12,2024-02-19,2024-02-19,2023-06-01,2024-02-19,0.0,0.0435,25.9887,103,160,263,263,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60939
60954,Construction of flyover at km 165/200 (Pastikudi village junction) on NH-26 Construction of flyover at km 165/200 (Pastikudi village junction) on NH-26,MO/2023/60954,5,0,5,1.0845812,1,NH-26-OD-2022-23-676 NH-26-OD-2022-23-676,21/03/2023,2023-03-21,330000000,330000000,2023-03-21,2023-03-21,2,2,2,6,2023-06-13,2023-06-13,2024-01-17,2024-01-17,2024-08-12,2024-08-12,2023-06-13,2024-08-12,0.0,21.6916,3.915419,218,208,426,426,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60954
61090,Construction of ROB on NH-57 in the District of Boudh for Khordha - Bolangir new BG Rail link projecty under East Coast Railways. Construction of ROB on NH-57 in the District of Boudh for Khordha - Bolangir new BG Rail link projecty under East Coast Railways.,MO/2023/61090,30,0,30,0,0,,,,,0,,,2,0,0,2,2023-12-12,2023-12-12,,,,,2023-12-12,2023-12-12,0.0,0.0,30,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61090
61110,Widening and Improvement of Daringibadi Ghat portion from Km 229/500 to 256/178 in the state of Odisha Widening and Improvement of Daringibadi Ghat portion from Km 229/500 to 256/178 in the state of Odisha,MO/2023/61110,100,0,100,0.0602995,2,NH-59-OD-2023-24-692 NH-59-OD-2023-24-692,04/03/2024,2024-03-04,150000000,1745000000,2024-03-04,2026-03-27,2,4,4,10,2023-12-15,2023-12-15,2024-10-22,2024-10-22,2025-03-13,2025-05-26,2023-12-15,2025-05-26,0.0,0.0603,99.939701,312,142,454,528,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61110
61694,Construction of Tel Bridge with Approaches at km 126.744 of NH-26.,MO/2025/61694,20,0,20,0.022,1,NH-26/ODS/2025-26/717 NH-26/ODS/2025-26/717,10/11/2025,2025-11-10,674300000,674300000,2025-11-10,2025-11-10,2,2,2,6,2025-12-31,2025-12-31,2026-03-11,2026-03-11,2026-05-29,2026-05-29,2025-12-31,2026-05-29,0.0,0.11,19.978,70,79,149,149,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61694
61695,Construction of Baghamari Bypass on NH-57 from km 281.700 to 285.330 in the State of Odisha.,MO/2025/61695,30,0,30,0.0263051,0,,,,,0,,,2,0,0,2,2026-01-05,2026-01-05,,,,,2026-01-05,2026-01-05,0.0,0.0877,29.973695,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61695
61696,"Reconstruction of Bridges Major Bridge at Takera at km 184.200 and four Minor Bridges at km 189.400, 190.600, 191.400 and 193.200 on NH-57",MO/2025/61696,50,0,50,0,1,NH-57/ODS/2025/726 ????-57/?????/2025/726,06/03/2026,2026-03-06,668973618,668973618,2026-03-06,2026-03-06,2,0,0,2,2026-01-20,2026-01-20,,,,,2026-01-20,2026-01-20,0.0,0.0,50,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61696
61725,Widening and Strengthening of existing 2L+PS to 4L+PS from krn 80.330 (Nuapada) to km 88.497(Ghatipada) of NH-353 in the State of Odisha,MO/2026/61725,20,0,20,0,1,NH-353-OD-2024-25-695 NH-353-2024-25-695,04/10/2024,2024-10-04,1004500000,1004500000,2024-10-04,2024-10-04,2,0,0,2,2026-02-06,2026-02-06,,,,,2026-02-06,2026-02-06,0.0,0.0,20,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61725
61749,Construction of 2 Lane Minor Bridge at Km 21.206 & construction of 2 Lane major Bridge at Km. 26.983 at Bargarh District in the State of Odisha under EPC Mode Construction of 2 Lane Minor Bridge at Km 21.206 & construction of 2 Lane major Bridge at Km. 26.983 at Bargarh District in the State of Odisha under EPC Mode,MO/2026/61749,100,0.231,99.769,0.2104411,1,Job No.-NH-26-OD-2025-26-713 Job No.-NH-26-OD-2025-26-713,22/09/2025,2025-09-22,223018062,223018062,2025-09-22,2025-09-22,2,2,0,4,2026-03-16,2026-03-16,2026-05-29,2026-05-29,,,2026-03-16,2026-05-29,0.231,0.2109,99.558559,74,,,74,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61749
61759,"Widening and Strengthening of the road from IL/2L to two lane with paved shoulder from km 0.00 (Angul) to km 85.870 (Krushnashyamapur near Khuntuni ) of NH 655 including Rasol bypass, Bhapur bypass and Athagarh bypass in the state of Odisha",MO/2026/61759,100,0,100,0.1181708,0,,,,,0,,,2,0,0,2,2026-04-01,2026-04-01,,,,,2026-04-01,2026-04-01,0.0,0.1182,99.881829,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61759
61761,Widening & Strengthening from 2 Lane to 2 Lane + PS from Km. 12.900 to 48.000 Km of NH-316,MO/2026/61761,20,0,20,0,0,,,,,0,,,2,0,0,2,2026-06-18,2026-06-18,,,,,2026-06-18,2026-06-18,0.0,0.0,20,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61761
61773,Widening and strengthening from 2-lane to 2-1ane with paved shoulders from Km 90/00 to Km 145/420 of NH-353 and fiom Km 0/00 to Km 44/100 and from Km 51/00 to Km 56/860 ofNH-59 in the State,MO/2026/61773,20,0,20,0.0396601,0,,,,,0,,,2,0,0,2,2026-07-24,2026-07-24,,,,,2026-07-24,2026-07-24,0.0,0.1983,19.96034,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61773
61783,"Rectification of 7 nos of Black Spots for Subalaya (OD-05-65), Lunisara (OD-03-116), Post offfice Chhak (OD-03-114), Block Chhak(OD-03-113), Panchupandab turning (OD-03-115), Sampada(OD-03-117), Krialanji(OD-04-46) from chainage km 162.010 to km 224.180 of NH-57",MO/2026/61783,10,0,10,0.0554431,1,NH-57/ODISHA/2025-26/RSE/07 NH-57/ODISHA/2025-26/RSE/07,28/01/2026,2026-01-28,96450000,96450000,2026-01-28,2026-01-28,2,0,0,2,2026-05-07,2026-05-07,,,,,2026-05-07,2026-05-07,0.0,0.5544,9.944557,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61783
61838,Widening and strengthening from km 311.700 to km 413.700 and 429.700 to 513.700 on NH-326 in the State of Odisha.,MO/2026/61838,100,0,100,0,0,,,,,0,,,2,0,0,2,2026-05-29,2026-05-29,,,,,2026-05-29,2026-05-29,0.0,0.0,100,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61838
61844,Construction of New Major Bridge Utei at Km 87/900 on NH 59 in the State of Odisha under Annual Plan 2025-26. Construction of New Major Bridge Utei at Km 87/900 on NH 59 in the State of Odisha under Annual Plan 2025-26.,MO/2026/61844,5.176,0,5.176,0.4391,0,,,,,0,,,2,0,0,2,2026-06-01,2026-06-01,,,,,2026-06-01,2026-06-01,0.0,8.4834,4.7369,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61844
60487,Construction of bypass on NH-59 from km 336.350 to 349.910 near Berhampur town (Missing Plots).,MO/2022/60487,6,0,6,0.028328,1,NH-059-ORS-2013-14-528 NH-059-ORS-2013-14-528,16/05/2018,2018-05-16,739172000,739172000,2018-05-16,2018-05-16,2,2,2,6,2014-05-19,2014-05-19,2022-08-01,2022-08-01,2022-12-01,2022-12-01,2014-05-19,2022-12-01,0.0,0.4721,5.971672,2996,122,3118,3118,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60487
60530,Reconstruction of HL Bridge over river Kharasrota at Badabanta and its approaches on NH-20.,MO/2022/60530,15,0,15,0,1,NH-20-OD-2022-23-675 NH-20-OD-2022-23-675,16/03/2023,2023-03-16,99755662,99755662,2023-03-16,2023-03-16,2,2,2,6,2022-07-28,2022-07-28,2023-06-06,2023-06-06,2024-02-02,2024-02-02,2022-07-28,2024-02-02,0.0,0.0,15,313,241,554,554,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60530
61287,"Reconstruction of 3 bridges on NH-326 at Toyaput Nallah at km 261/060, Khudipadar Nallah at km 268/780 and Debagarh river at km 270/260 in the State of Odisha Reconstruction of 3 bridges on NH-326 at Toyaput Nallah at km 261/060, Khudipadar Nallah at km 268/780 and Debagarh river at km 270/260 in the State of Odisha",MO/2024/61287,10,0,10,0.2007284,1,NH-326-OD-2023-24-694 NH-326-OD-2023-24-694,14/03/2024,2024-03-14,217500000,217500000,2024-03-14,2024-03-14,2,2,2,6,2024-10-29,2024-10-29,2025-08-13,2025-08-13,2025-11-17,2025-11-17,2024-10-29,2025-11-17,0.0,2.0073,9.799272,288,96,384,384,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61287
61854,Construction of New Major H.L. bridge Lanth-I at Ch 113/960 km and Lanth -Il at Ch114/446 km of NH-26 in the State of Odisha in EPC mode.,MO/2026/61854,15,5.4,9.6,0.03966,1,NH-26/ODS/2025-26/729 NH-26/ODS/2025-26/729,11/03/2026,2026-03-11,423100000,423100000,2026-03-11,2026-03-11,2,0,0,2,2026-06-24,2026-06-24,,,,,2026-06-24,2026-06-24,36.0,0.4131,9.56034,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61854
61857,Construction of New Major HL Bridge across River ONG at Km. 43.500 on NH-26 in the State of Odisha on EPC mode under Annual Plan 2025-26. Construction of New Major HL Bridge across River ONG at Km. 43.500 on NH-26 in the State of Odisha on EPC mode under Annual Plan 2025-26.,MO/2026/61857,8,1.413,6.587,0.1129098,1,NH-26/ODS/2025-26/727 NH-26/ODS/2025-26/727,10/03/2026,2026-03-10,599000000,599000000,2026-03-10,2026-03-10,2,0,0,2,2026-06-18,2026-06-18,,,,,2026-06-18,2026-06-18,17.6625,1.7141,6.47409,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61857
61858,Construction of H.L. major bridge across river Songarh at km. 97/958 & minor bridge at Singkhaman km. 87/790 on Balangir - Bhawanipatana road (NH-26) in the state of Odisha,MO/2026/61858,100,50,50,0.2731688,0,,,,,0,,,2,0,0,2,2026-06-18,2026-06-18,,,,,2026-06-18,2026-06-18,50.0,0.5463,49.726831,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61858
61861,Widening to 4 lane from km.235.00 to 300.300 of Nayagarh to Khordha on NH-57 Widening to 4 lane from km.235.00 to 300.300 of Nayagarh to Khordha on NH-57,MO/2026/61861,100,20,80,0,0,,,,,0,,,2,0,0,2,2026-08-14,2026-08-14,,,,,2026-08-14,2026-08-14,20.0,0.0,80,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61861
61871,"Construction of Proposed HL Bridge over Local Nallah at Ch 96/400 Km, over Gadgadi River at Ch. 105/550 Km and Widening & Strengthening from Ch 91/720 to 91/920 Km on NH-153 (B) in the State of Odisha construction of Proposed HL Bridge over Local Nallah at Ch 96/400 Km, over Gadgadi River at Ch. 105/550 Km and Widening & Strengthening from Ch 91/720 to 91/920 Km on NH-153 (B) in the State of Odisha",MO/2026/61871,20,16,4,0.048968,0,,,,,0,,,2,0,0,2,2026-07-13,2026-07-13,,,,,2026-07-13,2026-07-13,80.0,1.2242,3.951032,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61871
37174,2-Lane ROB at L/C No. AB-27 on Manendragarh to Ambikapur Road of NH No.43 at Railway Chainage 937/14-15 on Ambikapur to Bishrampur Railway line near Belbahara (Chhattisgarh) 2-,MO/2017/37174,3.4,1.069,2.33,0,1,RO/CG/NH-43/2021/ROBAB-27/Belbahra RO/CG/NH-43/2021/ROBAB-27/Belbahra,10/12/2021,2021-12-10,791900000,791900000,2021-12-10,2021-12-10,2,2,2,6,2021-11-11,2021-11-11,2021-12-13,2021-12-13,2022-08-22,2022-08-22,2021-11-11,2022-08-22,31.4412,0.0,2.33,32,252,284,284,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=37174
54655,consultancy servces for project manangement Phase - 1 including prepration of detailed project report for upgradation to Two / Four lane with paved shoulder under corridor scheme on EPC basis of NH / CE / PWD / 12 & 13 Ambikapur - Ramanujgang Road & Keonchi Kabir Chabutra road of tentative lenght 125.00 Km in the state of Chhattisgarh,MO/2018/54655,411,130,281,0.545,2,.RW/NH/RO/CG/AP2021-22/NH-343/Pk-1 .RW/NH/RO/CG/AP2021-22/NH-343/Pk-1,24/03/2022,2022-03-24,3974400000,5964900000,2022-03-24,2022-03-24,4,18,16,38,2019-05-02,2020-10-13,2020-05-29,2022-02-02,2021-05-24,2022-12-01,2019-05-02,2022-12-01,31.6302,0.194,280.455,393,360,753,1309,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=54655
56976,Rehabilitation and Up-gradation 2/4 Lane with Paved Shoulders in NH 130 A (Bilaspur-Takhatpur-Mungali-Pandariya-Pondi),MO/2018/56976,130,75,55,0,0,,,,,0,,,2,0,0,2,2016-10-24,2016-10-24,,,,,2016-10-24,2016-10-24,57.6923,0.0,55,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=56976
57095,CONSULTANCY SERVICES FOR PROJECT MANAGEMENT PHASE - 1 INCLUDING PREPRATION OF DETAILED PROJECT REPORT FOR UPGRADATION TO TWO / FOUR LANE WITH PAVED SHOULDER UNDER CORRIDOR SCHEME ON EPC BASIS OF NH / CE / PWD / 12 AND 13 AMBIKAPUR - RAMANUJGANG ROAD AND KEONCHI KABIR CHABUTRA ROAD OF TENTATIVE LENGHT 15 . 535 KM IN THE STATE OF CHHATTISGARH,MO/2018/57095,41.106,0.9,40.206,0,0,,,,,0,,,2,0,0,2,2020-10-12,2020-10-12,,,,,2020-10-12,2020-10-12,2.1895,0.0,40.206,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57095
57551,Construction of Paved shoulder and drain work from km 47 . 000 to 65 . 000 of NH - 353 ( NEW NH - 217 ) IN the state of chhattisgarh,MO/2018/57551,9.0934,0,9.0934,0,1,RW/NH-37015/14/2015/NHDP-IVA RW/NH-37015/14/2015/NHDP-IVA,03/03/2016,2016-03-03,4915240000,4915240000,2016-03-03,2016-03-03,2,2,2,6,2017-03-06,2017-03-06,2018-01-23,2018-01-23,2018-08-14,2018-08-14,2017-03-06,2018-08-14,0.0,0.0,9.0934,323,203,526,526,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57551
57623,Rehabilitation and Up - gradation 2 / 4 lane with paved shoulders in NH 200 ( New NH - 49 ) From Km . 240 . 000 to 312 . 400 ( Masaniakala Village to Rengalpali Village / Odisha Border ) in the state of chhattisgarh,MO/2018/57623,181.718,128.756,52.962,0,0,,,,,0,,,2,4,2,8,2017-11-24,2017-11-24,2017-11-24,2017-11-24,2018-09-28,2018-09-28,2017-11-24,2018-09-28,70.8548,0.0,52.962,0,308,308,308,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57623
57667,Rehabilitation and upgradation of NH - 12 A ( New NH - 30 ) from M . P . border chilpi to Simga Section ( CH . 191 . 422 to 268 . 345 ) with 2 - Lane paved shoulder on EPC basis,MO/2018/57667,0.102,0,0.102,0,0,,,,,0,,,2,2,2,6,2014-02-18,2014-02-18,2018-07-25,2018-07-25,2019-04-09,2019-04-09,2014-02-18,2019-04-09,0.0,0.0,0.102,1618,258,1876,1876,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57667
57671,Rehabilitation and upgradation of N.H.-200 (NewN.H.49) from KM 127.650 to 178.944 (Village Theka?Darrighat to Banari section) to 4/2 Lane with paved shoulder in the state of Chhattisgarh under NHDP-IV scheme on EPC basis. à¤°à¥‡à¤¹à¤¾à¤¬à¤¿à¤²à¤¿à¤Ÿà¥‡à¤¶à¤¨à¤‚à¤¦ à¤‰à¤ªà¤—à¥à¤°à¤¡à¥‡à¤¶à¤¨ à¤‘à¥ž N.H.-à¥¨à¥¦à¥¦ (New) (NewN.H.49) à¤«à¥à¤°à¥‰à¤® à¤•à¤® 127.à¥¬à¥«à¥¦ à¤¤à¥‹ 178.à¥¯à¥ªà¥ª (à¤µà¤¿à¤²à¥‡à¤œ Theka?à¤¦à¤°à¥à¤°à¥€à¤˜à¤¾à¤Ÿ à¤¤à¥‹ à¤¬à¤¨à¤°à¥à¤œà¥€ section) à¤¤à¥‹ 4/à¥¨ à¤²à¥‡à¤¨ à¤µà¤¿à¤¥ à¤ªà¤µà¥‡à¤¦ à¤¶à¥‹à¤²à¥à¤¡à¤° à¤‡à¤¨ à¤¥à¥‡ à¤¸à¥à¤Ÿà¥‡à¤Ÿ à¤‘à¥ž à¤›à¤¤à¥à¤¤à¥€à¤¸à¤—à¥ à¤…à¤‚à¤¡à¤° NHDP-à¤¿à¤µ à¤¸à¥à¤•à¥€à¤® à¥‹à¤‚ à¤à¤ªà¥à¤¸,MO/2018/57671,148.639,144.402,4.237,0,1,37015/1412015-NHDP-IV-Zone-4 37015/1412015-NHDP-IV-Zone-4,06/11/2018,2018-11-06,5127700000,5127700000,2018-11-06,2018-11-06,2,4,4,10,2015-08-14,2015-08-14,2018-02-20,2018-02-20,2018-08-14,2018-08-14,2015-08-14,2018-08-14,97.1495,0.0,4.237,921,175,1096,1096,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57671
57707,Rehabilitation and Up - gradation 2 / 4 Lane with Paved Shoulders in NH 200 ( New NH - 49 ) From Km . 240.000 to 312.400 ( Masaniakala Village to Rengalpali Village / Odisha Border ) In the state of Chhattisgarh ...,MO/2018/57707,181.718,128.756,52.962,0,1,RW/NH-37015/8/2016/NHDP-IV A RW/NH-37015/8/2016/NHDP-,12/08/2016,2016-08-12,1991740000,1991740000,2016-08-12,2016-08-12,2,2,2,6,2017-11-24,2017-11-24,2017-11-24,2017-11-24,2018-09-28,2018-09-28,2017-11-24,2018-09-28,70.8548,0.0,52.962,0,308,308,308,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57707
57770,Rehabilitation and Up-gradation 2/4 Lane with Paved Shoulders in NH 216 (New NH-153) From Km. 3.800 to 25.645 (Raigarh-Sarangarh-Saraipali Section) in the state of Chhattisgarh.,MO/2018/57770,61.012,55.5891,5.4229,0,1,RW/NH-37015/45/2014/NHDP-IV A RW/NH-37015/45/2014/NHDP-IV A,09/12/2014,2014-12-09,599300000,599300000,2014-12-09,2014-12-09,2,2,2,6,2010-11-23,2010-11-23,2017-09-25,2017-09-25,2018-09-12,2018-09-12,2010-11-23,2018-09-12,91.1117,0.0,5.4229,2498,352,2850,2850,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57770
57779,Rehabilitation and Up - gradation 2 / 4 Lane with Paved Shoulders in NH 200 ( New NH - 49 ) From Km . 240.000 to 312.400 ( Masaniakala Village to Rengalpali Village / Odisha Border ) In the state of Chhattisgarh ..........,MO/2018/57779,181.718,128.756,52.962,0,1,RW/NH-37015/8/2016/NHDP-IV A RW/NH-37015/8/2016/NHDP-,12/08/2016,2016-08-12,1991740000,1991740000,2016-08-12,2016-08-12,2,2,2,6,2017-11-24,2017-11-24,2018-04-25,2018-04-25,2018-08-14,2018-08-14,2017-11-24,2018-08-14,70.8548,0.0,52.962,152,111,263,263,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57779
